Email,"Customer Name","Company Name",Address,Postcode,City,"Invoice Number","Customer Number","VAT ID","Invoice Date","Due Date","Item Description",Quantity,Price,"Total Amount",IBAN,SWIFT,"Bank Name","Payment Terms"
info@consult-boeblingen.de,"Ms Ulrike Hoffmann","Consult Invest Beteiligungsberatungs GMBH","Hanns-klemm-straße 5",71034,Boeblingen,35169,34158,DE145175632,23-04-2025,07-05-2025,consult-boeblingen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mz@expert-reports.de,"Mr Matthias Schwarz","Mz Expert-reports GMBH","Unsere Geotechnischen Kenntnisse Beruhen Auf über 40",76767,Hagenbach,35170,34159,DE326798886,23-04-2025,07-05-2025,expert-reports.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@auto-miesen.de,"Mr Axel Miesen","Auto-miesen Reinhold Miesen Inh. Axel Miesen Vw Und Audi  Partner","Vom 14",54538,Kinderbeuern,35171,34160,DE167598968,23-04-2025,07-05-2025,auto-miesen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kalvelage-betten@t-online.de,"Mr Wolfgang Kalvelage","Betten - Kalvelage Inh. Wolfgang Kalvelage E.k.","Wir Schreiben Bettgeschichte Schon Seit über 86",44145,Dortmund,35172,34161,DE124948753,23-04-2025,07-05-2025,kalvelage-betten.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@s-polytec.de,"Mr Andreas Schroeder","S-polytec GMBH","Ab 100",47574,Goch,35173,34162,DE815485008,23-04-2025,07-05-2025,s-polytec.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@saugut.de,"Mr Hans Dieter Hausmann","Gasthof Hausmann E.k., Inhaber Hans Dieter Hausmann","... Seit Fast 500",36381,Schluechtern,35174,34163,DE163752056,23-04-2025,07-05-2025,saugut.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@terranova-immobilien.de,"Mr Oliver Koch","Terranova Immobiliengesellschaft Mbh","Maternusstraße 22",50996,Koeln,35175,34164,DE171936607,23-04-2025,07-05-2025,terranova-immobilien.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
bebritec@t-online.de,"Dipl.-Kfm. Frank Helmut Brinkmann","Bebritec GMBH","Wersedreisch 14",59269,Beckum,35176,34165,DE264135648,23-04-2025,07-05-2025,bebritec.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@as-electronics.com,"AS-Electronics Verwaltungs-GmbH","As-electronics GMBH & Co. KG","Co. Kg Ist Durch Die 1z",97816,Lohr,35177,34166,DE310392453,23-04-2025,07-05-2025,as-electronics.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
werner@henkel-elektrotechnik.de,"Mr Werner Henkel","Werner Henkel Elektrotechnik E.k.","Cirksenastraße 18",26736,Krummhoern,35178,34167,DE216877916,23-04-2025,07-05-2025,henkel-elektrotechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@ecofeel.eu,"Dr. Lutz Ellermann","Ecofeel GMBH","Förderung Für Unternehmensberatung 2024",50935,Koeln,35179,34168,DE281963984,23-04-2025,07-05-2025,ecofeel.eu,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schlichtling.de,"Mr Peter Schlichtling","Abschleppdienst Und Autovermietung, Kfz-meisterbetrieb Peter Schlichtling E.k.","Obere Wank 19",87484,Nesselwang,35180,34169,DE128281780,23-04-2025,07-05-2025,schlichtling.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@sts-pressentechnik.de,"Mr Viacheslav Tyurin","Sts Pressentechnik GMBH","Dr.-gottfried-cremer-allee 14",50226,Frechen,35181,34170,DE279531795,23-04-2025,07-05-2025,sts-pressentechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@apo-am-schlosspark.de,"Ms Petra Markus","Apotheke Am Schlosspark Petra Markus E. K.","Apotheke Am Schlosspark In 1315",13156,Berlin,35182,34171,DE812873189,23-04-2025,07-05-2025,apo-am-schlosspark.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@industrieware.de,"No data fulfill your filter criteria","Industrie- & Mischwarenvertrieb Olaf Schatta E.k.","Grillrostreiniger Set 60x",58452,Witten,35183,34172,DE248300324,23-04-2025,07-05-2025,industrieware.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@as-ddm.de,"Mr Andreas Schneider","Andreas Schneider Dachdeckermeister E.k.","Bieten Wir Ihnen In 4",1454,Wachau,35184,34173,DE140273603,23-04-2025,07-05-2025,as-ddm.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@truckstyler-shop.de,"Ms Cosima Elle","Truckstyler E.k. Inhaber: Cosima Elle","Mit Rund 26",88361,Altshausen,35185,34174,DE269172325,23-04-2025,07-05-2025,truckstyler-shop.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@meister-faerber.de,"Mr Alexander Faerber","Meister Faerber E.k.",9403,94034,Passau,35186,34175,DE199359273,23-04-2025,07-05-2025,meister-faerber.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schneiders-bauelemente.de,"Mr Volker Johannes Koelsch","Schneiders Bauelemente GMBH","Auf Dem Acker 11",56814,Ernst,35187,34176,DE248427562,23-04-2025,07-05-2025,schneiders-bauelemente.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@funkkurier-logistikservice.de,"Mr Martin Adams","Funk - Kurier Logistik- Service GMBH","Wiesenstraße 21w",40549,Duesseldorf,35188,34177,DE191832743,23-04-2025,07-05-2025,funkkurier-logistikservice.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@vi2vi-retail-solution.com,"Ms Seline Lange","Vi2vi Retail Solution GMBH","Unsere Lösungen Bringen In über 23",76275,Ettlingen,35189,34178,DE301159860,23-04-2025,07-05-2025,vi2vi-retail-solution.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@sico-silicon.de,"Mr Wolfgang Demmler","Sico Gesellschaft Fuer Siliconverarbeitung Mbh","Friedrich-ebert-straße 85",58454,Witten,35190,34179,DE814567035,23-04-2025,07-05-2025,sico-silicon.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ka-belueftungstechnik.de,"No data fulfill your filter criteria","Ka-belueftungstechnik GMBH & Co. KG","Gildestraße 16",49477,Ibbenbueren,35191,34180,DE280508851,23-04-2025,07-05-2025,ka-belueftungstechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
livingrest@aol.com,"Mr Joachim Fiolka","Living Restaurants GMBH","Bergkamp 2",33824,Werther,35192,34181,DE177857377,23-04-2025,07-05-2025,x-living.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@sun-kiss-sonnenstudios.de,"Mr Lucas Berend","Sun Kiss GMBH","Cryo 4s",65183,Wiesbaden,35193,34182,DE292861551,23-04-2025,07-05-2025,sun-kiss-sonnenstudios.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@epigrus.de,"Mr Henrik Engelbert","Ingenieurholzbau Epigrus GMBH","Auf Einer Grundfläche Von 106",7751,Loeberschuetz,35194,34183,DE272669034,23-04-2025,07-05-2025,epigrus.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@hdh.net,,"Huth Dietrich Hahn Rechtsanwaelte Partnerschaftsgesellschaft Mbb","Neuer Jungfernstieg 17",20354,Hamburg,35195,34184,DE118266179,23-04-2025,07-05-2025,hdh.net,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@devisit.de,"Dr. Nhiem Lu","Devisit Consulting & Solutions GMBH","Mit über 15",44227,Dortmund,35196,34185,DE243235111,23-04-2025,07-05-2025,devisit.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@rlversorgungstechnik.de,"Mr Frank Loock","Rl Versorgungstechnik GMBH","Das Seit über 15",47533,Kleve,35197,34186,DE206233807,23-04-2025,07-05-2025,rlversorgungstechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@bkemedia.de,"Ms Melanie Fritsch","Bke Media Kommunikationssysteme Verwaltungs-GMBH","An Den Mühlbachwiesen 1",37318,Hohengandern,35198,34187,DE185693533,23-04-2025,07-05-2025,bkemedia.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@power-place.de,"Mr Jens Pernitt","Power Place Ohg","Hauptstraße 18b",21465,Wentorf,35199,34188,DE273279343,23-04-2025,07-05-2025,power-place.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@delhees.de,"Mr Volker Schmidt","H. Delhees G.m.b.h.","Tel. 0410",25488,Holm,35200,34189,DE134785081,23-04-2025,07-05-2025,delhees.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
service@auto-keck.com,"Mr Marc Keck","Keck Autoservice GMBH","Ottenhof 51",91287,Plech,35201,34190,DE230493746,23-04-2025,07-05-2025,auto-keck.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@galvano-weis.de,"Weis GmbH","Galvano Weis, Weis GMBH & Co.,  Galvanische-werkstaette KG","Mehr Als 50",82275,Emmering,35202,34191,DE130489067,23-04-2025,07-05-2025,galvano-weis.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@avola.de,"Mr Dirk Hemmerich","Avola Maschinenfabrik A. Volkenborn GMBH + Co. KG","Heiskampstr. 11",45527,Hattingen,35203,34192,DE121547178,23-04-2025,07-05-2025,avola.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
hallo@grz.com,"Mr Wolfgang Neigenfind","Grz - Computercentrum GMBH","Von 1",37581,"Bad Gandersheim",35204,34193,DE114765176,23-04-2025,07-05-2025,grz.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kloster-apotheke-aschendorf@t-online.de,"Ms Ilse Noschka","Kloster-apotheke Ilse Noschka","Große Str. 99",26871,Aschendorf,35205,34194,DE116949570,23-04-2025,07-05-2025,kloster-apotheke-aschendorf.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@frech-gmbh.de,"Mr Thomas Frech","Schreinerei Frech GMBH","Großmattstraße 6",79618,Rheinfelden,35206,34195,DE811489326,23-04-2025,07-05-2025,frech-gmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@drobka.de,"Ms Heidemarie Kallenbach","Planungsbuero Drobka GMBH","Leistungsphase 0",14806,"Bad Belzig",35207,34196,DE256406855,23-04-2025,07-05-2025,drobka.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
maack@maack.com,"Mr Peter-Juergen August Maack","Maack Brandschutz Verwaltungs GMBH","Postfach 90",21077,Hamburg,35208,34197,DE167467423,23-04-2025,07-05-2025,maack-feuerschutz.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@hortus-gartenbau.de,"Mr Robert Lipski","Hortus Garten- Und Landschaftsbau GMBH","Ist Seit über 24",45472,Muelheim,35209,34198,DE214330426,23-04-2025,07-05-2025,hortus-gartenbau.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@rehberg24mobil.de,"Ms Ulrike Rehberg","Rehberg24mobil E.k.","Bauerngasse 38",97421,Schweinfurt,35210,34199,DE133862258,23-04-2025,07-05-2025,rehberg24mobil.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
fotohaus.goerges@ewetel.net,"Ms Karin Goerges","Fotohaus In Lilienthal Karin Goerges","Hauptstraße 29",28865,Lilienthal,35211,34200,DE361150560,23-04-2025,07-05-2025,fotohaus-in-lilienthal.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@nuvovita.de,"Mr Kai Buechsenmann","Nuvovita GMBH","Angebote Für Waren In 24h",22301,Hamburg,35212,34201,DE163716613,23-04-2025,07-05-2025,nuvovita.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schwarzwaldwerkstatt.de,"Mr Ralf Uth","Intra-mechanik Ggmbh","Siemensstraße 18",72280,Dornstetten,35213,34202,DE144256033,23-04-2025,07-05-2025,schwarzwaldwerkstatt.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@svs-gmbh.de,"Mr Tim Poehler","Svs Strahlpumpen Und Vakuum Systeme GMBH & Co. KG","- 97",47669,Wachtendonk,35214,34203,DE180318712,23-04-2025,07-05-2025,svs-gmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
office@sound-wave.net,"Mr Thomas Scharf","Soundwave Veranstaltungstechnik GMBH","Ringofenstraße 10",65201,Wiesbaden,35215,34204,DE276980572,23-04-2025,07-05-2025,sound-wave.net,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@sieverding.de,"Mr Josef Meyer","Wilhelm Sieverding E.kfm.","Unser Unternehmen Mit Mittlerweile über 60",49692,Cappeln,35216,34205,DE220041793,23-04-2025,07-05-2025,sieverding.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@holste.de,"Dr. Naturwissenschaften Alf Kakoschke","Arnold Holste Wwe. GMBH & Co. KG.","Sudbrackstraße 1",33611,Bielefeld,35217,34206,DE123997843,23-04-2025,07-05-2025,holste.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@hype-fd.com,"Mr Christopher Garrett Crowe","Hype GMBH Final Design","Leitenweg 7",89312,Guenzburg,35218,34207,DE276703757,23-04-2025,07-05-2025,hype-fd.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
meier-co-gmbh@t-online.de,"Mr Andreas Spechtenhauser","Meier & Co GMBH",7910,79102,Freiburg,35219,34208,DE203855806,23-04-2025,07-05-2025,meier-co-gmbh.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@itb-fem.de,"Mr Lars Heinen","Itb Ingenieurgesellschaft Fuer Technische Berechnungen Mbh","Europaplatz 7",44269,Dortmund,35220,34209,DE235453026,23-04-2025,07-05-2025,itb-fem.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@bohn-rheinfelden.de,"Mr Holger Roy","Schuhhaus Bohn GMBH","Friedrichplatz 3",79618,Rheinfelden,35221,34210,DE142397465,23-04-2025,07-05-2025,bohn-rheinfelden.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@gloeckle-bau.de,"Mr Joachim Kitz","Bauunternehmung Gloeckle Montagebau GMBH","Wirsingstraße 15",97424,Schweinfurt,35222,34211,DE815132037,23-04-2025,07-05-2025,gloeckle-bau.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@gloeckle-bau.de,"Gloeckle Immobilien GmbH","Gloeckle GMBH U. Co. KG, Grundstuecksgesellschaft","Wirsingstraße 15",97424,Schweinfurt,35223,34212,DE257662008,23-04-2025,07-05-2025,gloeckle-bau.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@gaseinspritzung.de,"Mr Gideon Fettke","Saag (sachsen Anhalt Auto Gas) UG (haftungsbeschraenkt)","- 17",6118,Halle,35224,34213,DE298940324,23-04-2025,07-05-2025,gaseinspritzung.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@accent-kamine.de,"No data fulfill your filter criteria","Accent Kamine GMBH","- 99",53894,Mechernich,35225,34214,DE122650547,23-04-2025,07-05-2025,accent-kamine.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
me@ambikon.de,"Mr Marc Hamit Elsen","Ambikon GMBH","Our Company Has Been Active In Domain Brokerage Since 2005",42287,Wuppertal,35226,34215,DE264871167,23-04-2025,07-05-2025,ambikon.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
secom-info@tuvit.de,"TUeV NORD IT Secure Communications Verwaltungsgesellschaft mbH","Tuev Nord It Secure Communications GMBH & Co. KG","Industrie 4",10713,Berlin,35227,34216,DE316878851,23-04-2025,07-05-2025,tuvit.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kutec@k-utec.de,"Dr. Heinrich Marx","Kyffhaeuser Vermietungs- Und Beteiligungsgesellschaft Mbh - Kvb GMBH","Am Petersenschacht 7",99706,Sondershausen,35228,34217,DE150378322,23-04-2025,07-05-2025,k-utec.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@geldsetzer-gmbh.de,"Geldsetzer Elektrotechnik Verwaltungs-GmbH","Geldsetzer Elektrotechnik GMBH & Co. Kommanditgesellschaft","Co Wurde Im Jahr 1966",42855,Remscheid,35229,34218,DE120814729,23-04-2025,07-05-2025,geldsetzer-elektrotechnik.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ucs-celle.de,"Mr Armin Hanns","United Car Service Celle E.k.","Braunschweiger Heerstraße 96",29221,Celle,35230,34219,DE259237487,23-04-2025,07-05-2025,ucs-celle.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@rathkegmbh.de,"Mr Frank Rathke","Rathke Kaelte/klimatechnik GMBH",Carl-feichtner-ring 2,83714,Miesbach,35231,34220,DE131193558,23-04-2025,07-05-2025,kaeltepoint.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@ora-it.de,"Mr Simon Hipp","Ora It-systeme GMBH","Theodor-gugel-straße 2",73765,Neuhausen,35232,34221,DE309644758,23-04-2025,07-05-2025,ora-it.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@burg-apotheke-stotel.de,"No data fulfill your filter criteria","""burg-apotheke"", Stotel, Volkmar Thielboerger, Inh.: Bernd Grassnick E.k.","Nordsee Apotheke Bremerhaven In 2757",27612,Loxstedt,35233,34222,DE167694600,23-04-2025,07-05-2025,nordseeapo.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
kontakt@passionforpeople.de,"Ms Sabine Metzler","Passion For People GMBH","Wartbergstr. 8",70191,Stuttgart,35234,34223,DE284131780,23-04-2025,07-05-2025,passionforpeople.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
service@dentegris.com,"Mr Andrej Eugen Dawirs","Dentegris GMBH","Kommandanturstraße 1",40789,Monheim,35235,34224,DE284143718,23-04-2025,07-05-2025,dentegris.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@lw-stb.de,,"Landskron & Partner Partg Mbb Steuerberatungsgesellschaft","Ismaninger Straße 56",81675,Muenchen,35236,34225,DE313955718,23-04-2025,07-05-2025,lw-stb.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
wowtscherk@t-online.de,"Mr Joachim Johann Wowtscherk","Wowtscherk Mineraloel GMBH","Das Aufgrund Seiner Bewährten Leistung Bei Mit Deponiegas Betriebenen Caterpillar 3500",1920,Ralbitz-rosenthal,35237,34226,DE161416457,23-04-2025,07-05-2025,wowtscherk-mineraloele.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
mail@teletaxi.de,"Mr Andreas Erich Bahl","Teletaxi Gesellschaft Mit Beschraenkter Haftung","Am Bahnhof 1",31535,Neustadt,35238,34227,DE224224908,23-04-2025,07-05-2025,teletaxi.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@prima-buero.de,"Mr Philipp Klewar","Prima GMBH","Im Brünnleswinkel 2",79336,Herbolzheim,35239,34228,DE265597737,23-04-2025,07-05-2025,prima-buero.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@dtvp.de,"Dr. Antanina Kuljanin","Dtvp Deutsches Vergabeportal GMBH","Contact Us By Phone 030",10553,Berlin,35240,34229,DE289787439,23-04-2025,07-05-2025,dtvp.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@kohaupt-agrarhandel.de,"Ms Brigitte Fritz","Kohaupt Agrarhandel GMBH & Co. KG","Hasengrund 24",77654,Offenburg,35241,34230,DE258270879,23-04-2025,07-05-2025,kohaupt-agrarhandel.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@heitmann-schwarz.de,"Mr Sven Heitmann","Heitmann & Schwarz Daemmtechnik Beteiligungs-GMBH","Granstedter Dorfstraße 18",27446,Selsingen,35242,34231,DE251914699,23-04-2025,07-05-2025,heitmann-schwarz.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
bgl@bgl-ev.de,"Prof. Dr. Dirk Engelhardt","Bundesverband Gueterkraft- Verkehr Logistik Und Entsorgung (bgl)","Breitenbachstraße 1",60487,Frankfurt,35243,34232,DE114108238,23-04-2025,07-05-2025,bgl-ev.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@artstudiodesign.de,"Dipl.-Ing. (FH) Alexander Johannes Neubauer","As-design.werbeagentur GMBH","Hummendorfer Str. 9",96317,Kronach,35244,34233,DE815611626,23-04-2025,07-05-2025,artstudiodesign.com,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
support@datingcafe.de,"Mr Marco Bollow","""dating Cafe"" Online GMBH","Über 25",20459,Hamburg,35245,34234,DE297388883,23-04-2025,07-05-2025,datingcafe.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
feinkosthaus-matthes@freenet.de,"Mr Jochen Matthes","Jochen Matthes Feinkosthaus E.k.","Seit 1879",8280,Aue,35246,34235,DE141065523,23-04-2025,07-05-2025,feinkosthaus-matthes.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@schrader-raumgestaltung.de,"Mr Ralf Klussmann","3/s R. Schrader GMBH","Zuckerfabrik 5",31162,"Bad Salzdetfurth",35247,34236,DE114730176,23-04-2025,07-05-2025,schrader-raumgestaltung.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@prympark.de,"Mr Axel Koepsell","Prympark-quartiersgesellschaft Mbh","Philippstr. 4",52349,Dueren,35248,34237,DE278754414,23-04-2025,07-05-2025,prympark.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
info@acb-bremen.de,"Christophers Beteiligungsgesellschaft mit beschraenkter Haftung","Anton Christophers Grundbesitz GMBH & Co. KG","N Zum 01",28197,Bremen,35249,34238,DE114619271,23-04-2025,07-05-2025,acb-bremen.de,1,"€ 879.65","€ 879.65",NL29REVO0083262636,REVONL22,Revolute,"Fällig in 14 Tagen"	
